date,location,population,median_age,gdp_per_capita,human_development_index,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,reproduction_rate,new_cases,total_cases,total_tests,positive_rate,stringency_index,hospital_beds_per_thousand,new_deaths
8/2/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.01,1360.0,80153.0,156924.0,0.536,84.26,1.1,89.0
8/2/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.92,2073.0,359731.0,1673289.0,0.091,87.5,2.11,75.0
8/2/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.16,11470.0,317651.0,1642043.0,0.315,87.04,1.71,320.0
8/2/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.22,159.0,5644.0,129724.0,0.099,78.7,1.3,0.0
8/2/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.16,21358.0,428850.0,468696.0,0.29100000000000004,81.48,1.6,593.0
8/2/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.08,8.0,1286.0,117053.0,0.006999999999999999,23.15,2.8,1.0
8/3/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.15,4824.0,206743.0,773634.0,0.365,88.89,5.0,165.0
8/3/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.01,1693.0,81846.0,159827.0,0.534,84.26,1.1,75.0
8/3/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.92,1762.0,361493.0,1697558.0,0.08900000000000001,87.5,2.11,99.0
8/3/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.15,10199.0,327850.0,1679145.0,0.31,87.04,1.71,367.0
8/3/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.22,80.0,5724.0,130786.0,0.102,78.7,1.3,3.0
8/3/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.15,4250.0,433100.0,475757.0,0.293,81.48,1.6,197.0
8/3/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,5.0,1291.0,119042.0,0.006,26.85,2.8,0.0
8/4/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.15,6792.0,213535.0,792078.0,0.365,88.89,5.0,166.0
8/4/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.0,1515.0,83361.0,162661.0,0.537,84.26,1.1,92.0
8/4/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.92,1469.0,362962.0,1716415.0,0.09,87.5,2.11,38.0
8/4/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.13,7129.0,334979.0,1717038.0,0.306,87.04,1.71,298.0
8/4/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.23,128.0,5852.0,132111.0,0.106,78.7,1.3,4.0
8/4/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.14,6790.0,439890.0,482217.0,0.29100000000000004,81.48,1.6,196.0
8/5/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.15,7147.0,220682.0,811622.0,0.369,88.89,5.0,127.0
8/5/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.99,1780.0,85141.0,166104.0,0.529,84.26,1.1,65.0
8/5/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.93,1761.0,364723.0,1737813.0,0.08900000000000001,87.5,2.11,47.0
8/5/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.13,10735.0,345714.0,1755259.0,0.309,87.04,1.71,309.0
8/5/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,208.0,6060.0,133822.0,0.109,78.7,1.3,2.0
8/5/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.14,7734.0,447624.0,489821.0,0.285,81.48,1.6,221.0
8/5/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,9.0,1309.0,124098.0,0.005,26.85,2.8,0.0
8/6/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.14,7513.0,228195.0,831337.0,0.369,88.89,5.0,145.0
8/6/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.99,1282.0,86423.0,168563.0,0.53,84.26,1.1,80.0
8/6/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.93,1948.0,366671.0,1760615.0,0.08800000000000001,87.5,2.11,97.0
8/6/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.12,11996.0,357710.0,1795129.0,0.31,87.04,1.71,315.0
8/6/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,315.0,6375.0,135277.0,0.11800000000000001,78.7,1.3,5.0
8/6/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.13,7785.0,455409.0,496751.0,0.284,81.48,1.6,196.0
8/7/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.14,7482.0,235677.0,851512.0,0.375,87.96,5.0,160.0
8/7/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.98,1468.0,87891.0,171703.0,0.523,84.26,1.1,59.0
8/7/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,2154.0,368825.0,1785858.0,0.087,87.5,2.11,69.0
8/7/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.11,9494.0,367204.0,1835515.0,0.308,87.04,1.71,311.0
8/7/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,133.0,6508.0,136279.0,0.135,78.7,1.3,3.0
8/7/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.13,8466.0,463875.0,503713.0,0.28,81.48,1.6,225.0
8/7/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,7.0,1325.0,128814.0,0.004,26.85,2.8,0.0
8/8/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.13,6134.0,241811.0,868943.0,0.37,87.96,5.0,112.0
8/8/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.97,1164.0,89055.0,174141.0,0.508,84.26,1.1,63.0
8/8/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,2198.0,371023.0,1812895.0,0.086,87.5,2.11,53.0
8/8/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.11,9666.0,376870.0,1870469.0,0.33399999999999996,87.04,1.71,290.0
8/8/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.26,197.0,6705.0,137300.0,0.142,78.7,1.3,3.0
8/8/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.12,0.0,463875.0,510171.0,0.275,81.48,1.6,0.0
8/8/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,10.0,1335.0,130767.0,0.004,26.85,2.8,0.0
8/9/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.13,4688.0,246499.0,880463.0,0.365,87.96,5.0,83.0
8/9/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.97,944.0,89999.0,176308.0,0.508,84.26,1.1,53.0
8/9/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,2033.0,373056.0,1841355.0,0.085,87.5,2.11,66.0
8/9/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.1,10611.0,387481.0,1902176.0,0.311,87.04,1.71,302.0
8/9/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.27,202.0,6907.0,138415.0,0.145,78.7,1.3,3.0
8/9/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.12,14149.0,478024.0,513345.0,0.27,81.48,1.6,423.0
8/10/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,7369.0,253868.0,898234.0,0.37799999999999995,87.96,5.0,158.0
8/10/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.97,1636.0,91635.0,179553.0,0.496,84.26,1.1,72.0
8/10/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,1988.0,375044.0,1867367.0,0.083,81.94,2.11,62.0
8/10/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.1,10142.0,397623.0,1935763.0,0.318,87.04,1.71,312.0
8/10/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.28,327.0,7234.0,140236.0,0.16,78.7,1.3,7.0
8/10/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.12,5109.0,483133.0,520762.0,0.263,81.48,1.6,204.0
8/10/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.08,11.0,1364.0,133237.0,0.005,26.85,2.8,0.0
8/11/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,7043.0,260911.0,919479.0,0.37200000000000005,87.96,5.0,240.0
8/11/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.97,1693.0,93328.0,183312.0,0.483,84.26,1.1,49.0
8/11/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,1572.0,376616.0,1889616.0,0.081,81.94,2.11,39.0
8/11/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.09,12830.0,410453.0,1973223.0,0.318,87.04,1.71,321.0
8/11/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.29,285.0,7519.0,142394.0,0.162,78.7,1.3,4.0
8/11/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.11,6547.0,489680.0,527476.0,0.257,81.48,1.6,225.0
8/11/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.08,21.0,1385.0,135429.0,0.006,26.85,2.8,0.0
8/12/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,7663.0,268574.0,940585.0,0.371,87.96,5.0,209.0
8/12/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.96,1743.0,95071.0,186964.0,0.47600000000000003,84.26,1.1,66.0
8/12/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.94,1552.0,378168.0,1908964.0,0.078,81.94,2.11,27.0
8/12/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.08,12066.0,422519.0,2015977.0,0.318,87.04,1.71,362.0
8/12/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.3,499.0,8018.0,144517.0,0.183,78.7,1.3,7.0
8/12/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.11,0.0,489680.0,535030.0,0.257,85.19,1.6,0.0
8/12/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.08,8.0,1393.0,137186.0,0.006,26.85,2.8,0.0
8/13/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.11,7498.0,276072.0,961203.0,0.369,87.96,5.0,149.0
8/13/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.95,1388.0,96459.0,189434.0,0.48100000000000004,84.26,1.1,57.0
8/13/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,1866.0,380034.0,1932592.0,0.076,81.94,2.11,94.0
8/13/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.07,11286.0,433805.0,2055878.0,0.318,87.04,1.71,308.0
8/13/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.29,371.0,8389.0,146284.0,0.183,78.7,1.3,4.0
8/13/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.1,8875.0,498555.0,541931.0,0.252,85.19,1.6,212.0
8/13/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.08,16.0,1409.0,138700.0,0.006999999999999999,26.85,2.8,0.0
8/14/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.11,6365.0,282437.0,982393.0,0.35700000000000004,87.96,5.0,165.0
8/14/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.95,1491.0,97950.0,192425.0,0.485,84.26,1.1,55.0
8/14/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,2077.0,382111.0,1960210.0,0.07400000000000001,81.94,2.11,41.0
8/14/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.06,11306.0,445111.0,2097180.0,0.318,87.04,1.71,347.0
8/14/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.29,633.0,9022.0,149349.0,0.192,78.7,1.3,11.0
8/14/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.1,17741.0,516296.0,549842.0,0.248,85.19,1.6,4143.0
8/14/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,12.0,1421.0,142599.0,0.006999999999999999,26.85,2.8,1.0
8/15/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.1,6663.0,289100.0,1000675.0,0.359,87.96,5.0,110.0
8/15/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.94,1196.0,99146.0,195977.0,0.462,84.26,1.1,64.0
8/15/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,1791.0,383902.0,1988709.0,0.073,81.94,2.11,55.0
8/15/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.06,11578.0,456689.0,2135428.0,0.317,87.04,1.71,318.0
8/15/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.27,359.0,9381.0,151427.0,0.18899999999999997,78.7,1.3,19.0
8/15/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.09,0.0,516296.0,556210.0,0.245,85.19,1.6,0.0
8/15/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,13.0,1434.0,144228.0,0.006999999999999999,26.85,2.8,0.0
8/16/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.1,5469.0,294569.0,1012259.0,0.365,87.96,5.0,66.0
8/16/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.93,1198.0,100344.0,198698.0,0.462,84.26,1.1,55.0
8/16/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,2044.0,385946.0,2019591.0,0.071,81.94,2.11,57.0
8/16/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.04,11643.0,468332.0,2170160.0,0.314,87.04,1.71,287.0
8/16/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.26,410.0,9791.0,154392.0,0.18100000000000002,78.7,1.3,11.0
8/16/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.09,9507.0,525803.0,557911.0,0.248,85.19,1.6,219.0
8/16/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,6.0,1440.0,146266.0,0.006,26.85,2.8,0.0
8/17/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.1,4557.0,299126.0,1026638.0,0.35200000000000004,87.96,5.0,111.0
8/17/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.93,879.0,101223.0,200211.0,0.46399999999999997,84.26,1.1,65.0
8/17/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,1556.0,387502.0,2044880.0,0.07,81.94,2.11,61.0
8/17/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,8328.0,476660.0,2202791.0,0.31,87.04,1.71,275.0
8/17/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,344.0,10135.0,156611.0,0.177,78.7,1.3,7.0
8/17/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.08,10143.0,535946.0,566464.0,0.242,85.19,1.6,206.0
8/18/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.11,6840.0,305966.0,1043933.0,0.36200000000000004,87.96,5.0,234.0
8/18/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.93,1796.0,103019.0,204818.0,0.451,84.26,1.1,49.0
8/18/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,1353.0,388855.0,2068079.0,0.07,81.94,2.11,33.0
8/18/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.03,12462.0,489122.0,2238559.0,0.315,87.04,1.71,247.0
8/18/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,471.0,10606.0,159666.0,0.179,78.7,1.3,16.0
8/18/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.08,5547.0,541493.0,574616.0,0.237,85.19,1.6,200.0
8/18/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,28.0,1485.0,147594.0,0.008,32.41,2.8,0.0
8/19/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.11,6693.0,312659.0,1063654.0,0.358,87.96,5.0,282.0
8/19/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.92,2031.0,105050.0,208638.0,0.46,84.26,1.1,61.0
8/19/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.95,1182.0,390037.0,2087354.0,0.07,81.94,2.11,32.0
8/19/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.02,13056.0,502178.0,2269397.0,0.313,87.04,1.71,360.0
8/19/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,527.0,11133.0,162323.0,0.175,78.7,1.3,4.0
8/19/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,7828.0,549321.0,582859.0,0.23199999999999998,85.19,1.6,177.0
8/19/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.06,8.0,1493.0,152121.0,0.006999999999999999,32.41,2.8,0.0
8/20/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,8225.0,320884.0,1084440.0,0.364,87.96,5.0,187.0
8/20/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.91,1015.0,106065.0,211318.0,0.439,84.26,1.1,72.0
8/20/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.96,1812.0,391849.0,2113632.0,0.07,81.94,2.11,93.0
8/20/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.01,11541.0,513719.0,2301164.0,0.316,87.04,1.71,204.0
8/20/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,684.0,11817.0,166110.0,0.17300000000000001,78.7,1.3,5.0
8/20/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,9099.0,558420.0,590703.0,0.22399999999999998,85.19,1.6,176.0
8/20/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.06,13.0,1506.0,154431.0,0.006,32.41,2.8,1.0
8/21/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,8159.0,329043.0,1105331.0,0.379,87.96,5.0,213.0
8/21/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.9,1370.0,107435.0,213913.0,0.441,84.26,1.1,61.0
8/21/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1920.0,393769.0,2142301.0,0.07,81.94,2.11,52.0
8/21/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.99,8419.0,522138.0,2331723.0,0.318,87.04,1.71,385.0
8/21/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.23,719.0,12536.0,169260.0,0.177,78.7,1.3,12.0
8/21/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,8639.0,567059.0,599942.0,0.21899999999999997,85.19,1.6,200.0
8/22/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.12,7759.0,336802.0,1123178.0,0.389,87.96,5.0,118.0
8/22/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.89,992.0,108427.0,216479.0,0.45299999999999996,84.26,1.1,76.0
8/22/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1939.0,395708.0,2172028.0,0.07,81.94,2.11,69.0
8/22/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.98,10965.0,533103.0,2365575.0,0.313,87.04,1.71,400.0
8/22/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.21,438.0,12974.0,171552.0,0.179,78.7,1.3,10.0
8/22/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,9008.0,576067.0,606881.0,0.214,85.19,1.6,211.0
8/22/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.05,5.0,1521.0,158702.0,0.006,32.41,2.8,0.0
8/23/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.13,5352.0,342154.0,1135144.0,0.387,87.96,5.0,137.0
8/23/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.88,722.0,109149.0,218864.0,0.43700000000000006,84.26,1.1,67.0
8/23/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.97,1957.0,397665.0,2204009.0,0.07,81.94,2.11,60.0
8/23/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,8036.0,541139.0,2388302.0,0.319,87.04,1.71,348.0
8/23/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.19,259.0,13233.0,173340.0,0.182,78.7,1.3,13.0
8/23/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,9169.0,585236.0,608886.0,0.209,85.19,1.6,208.0
8/23/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.04,6.0,1527.0,160216.0,0.006,32.41,2.8,0.0
8/24/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.13,8713.0,350867.0,1154684.0,0.40399999999999997,87.96,5.0,381.0
8/24/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.87,999.0,110148.0,221086.0,0.428,84.26,1.1,69.0
8/24/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.98,1903.0,399568.0,2231463.0,0.07,81.94,2.11,64.0
8/24/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.97,10549.0,551688.0,2419213.0,0.318,87.04,1.71,296.0
8/24/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.19,369.0,13602.0,175652.0,0.182,78.7,1.3,14.0
8/24/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.04,9090.0,594326.0,616562.0,0.209,85.19,1.6,210.0
8/25/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.14,8771.0,359638.0,1176411.0,0.405,87.96,5.0,197.0
8/25/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.87,851.0,110999.0,223200.0,0.434,84.26,1.1,86.0
8/25/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.98,1417.0,400985.0,2255966.0,0.069,81.94,2.11,42.0
8/25/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,0.96,10425.0,562113.0,2450002.0,0.314,87.04,1.71,277.0
8/25/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.19,626.0,14228.0,177771.0,0.2,81.48,1.3,12.0
8/25/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.04,6112.0,600438.0,624303.0,0.20199999999999999,85.19,1.6,150.0
8/25/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.05,3.0,1536.0,163129.0,0.003,32.41,2.8,1.0
8/26/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.14,10550.0,370188.0,1199678.0,0.423,87.96,5.0,276.0
8/26/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,0.87,1095.0,112094.0,225474.0,0.418,84.26,1.1,62.0
